name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Boise, Idaho",2022-01-18,32,28.2,30.2,30.9,22.2,26.8,25.3,81.8,0,0,0,snow,0,0,7.4,6.9,232.2,1023.3,99.8,8.7,35.6,3.1,1,10,2022-01-18T08:13:20,2022-01-18T17:37:39,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-01-19,33.2,29.9,31,32,26.4,29.9,27.3,86,0,0,0,snow,1.2,0.4,6.9,5.7,195.4,1030.5,99.8,7.8,24.1,2.2,1,10,2022-01-19T08:12:42,2022-01-19T17:38:55,0.52,Overcast,Cloudy skies throughout the day.,snow,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-01-20,35,30.8,32.1,33.2,20.2,26.4,28.2,85.6,0.19,100,8.33,"rain,freezingrain,snow",1.4,1.2,19.2,16,154.5,1030.9,99.7,8.2,18.8,1.8,1,10,2022-01-20T08:12:00,2022-01-20T17:40:13,0.53,"Snow, Rain, Freezing Drizzle/Freezing Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-01-21,38.9,28.1,32.2,34,18.2,24.6,28.1,85,0,0,0,"freezingrain,snow",0.7,1,25.3,17.1,278.5,1031.3,44.2,6.8,96.2,8.3,5,10,2022-01-21T08:11:17,2022-01-21T17:41:30,0.56,Partially cloudy,Clearing in the afternoon.,snow,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-01-22,34.1,25.1,29.6,28.8,18.3,22.9,23.9,79.2,0,0,0,,0.1,0.3,14.1,14.9,129,1035.1,41.9,9.9,105,9.1,4,10,2022-01-22T08:10:32,2022-01-22T17:42:49,0.6,Partially cloudy,Partly cloudy throughout the day.,snow,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-01-23,30.9,29.1,30.2,30.9,20.7,26.6,24,77.5,0,0,0,snow,0,4,10.1,9,80,1034.4,99.7,9.9,23.9,2,1,10,2022-01-23T08:09:44,2022-01-23T17:44:08,0.65,Overcast,Cloudy skies throughout the day.,cloudy,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-01-24,30.8,26.2,28.5,30,17.1,21.5,23.9,82.6,0,0,0,"freezingrain,snow",0,5.4,17.2,14.9,178.9,1026.2,99.3,9.7,31.5,2.7,2,10,2022-01-24T08:08:54,2022-01-24T17:45:27,0.7,Overcast,Cloudy skies throughout the day.,cloudy,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-01-25,30.9,24.1,28,26,15.6,20.5,23,81.5,0,0,0,,0,4.7,14.1,15.1,164.8,1029.8,88.3,9.8,96.3,8.5,4,10,2022-01-25T08:08:02,2022-01-25T17:46:47,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-01-26,28.2,23.1,26.3,22,12.6,18.5,20.9,79.8,0,0,0,snow,0,4.2,10.1,10.2,208,1031.2,99.8,9.6,36.4,3.1,2,10,2022-01-26T08:07:09,2022-01-26T17:48:08,0.81,Overcast,Cloudy skies throughout the day.,cloudy,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-01-27,30,21.8,26,24.2,11.6,17.4,19.7,76.9,0,0,0,snow,0,4.1,23,15,165.3,1039.4,71.8,9.8,82.2,7.2,4,10,2022-01-27T08:06:13,2022-01-27T17:49:29,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-01-28,28.2,14,20.7,24.2,2.8,13.1,12.2,69.7,0,0,0,,0,4,7.4,12.7,136.6,1041.4,2.3,9.9,121.1,10.6,5,10,2022-01-28T08:05:15,2022-01-28T17:50:50,0.91,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-01-29,31.9,14,21.3,28.7,3.1,15.4,13,70.7,0,0,0,,0,3.1,6.3,11.2,166.5,1034.7,0.8,9.5,124.9,10.6,5,10,2022-01-29T08:04:15,2022-01-29T17:52:11,0.95,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-01-30,29,13.9,21.4,24,2.9,14.2,12.2,67.8,0,0,0,,0,0,25.3,15.9,143.3,1029.5,6,9.9,118.3,10.4,5,10,2022-01-30T08:03:14,2022-01-30T17:53:33,0.98,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-01-31,39.8,24,29.4,31.7,15.1,23.8,16.7,60,0,0,0,snow,0,0,23,16,281.3,1023.6,47.5,9.7,122.3,10.8,5,10,2022-01-31T08:02:10,2022-01-31T17:54:55,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-01,34.1,17.9,26.9,30.8,7.8,22.2,17.6,68.4,0,0,0,,0,0,18.3,9.1,218.5,1024.3,71.1,9.9,71.5,6.2,3,10,2022-02-01T08:01:05,2022-02-01T17:56:17,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-02,34.1,18,27.1,29.1,12.9,21.9,14.8,62.2,0,0,0,snow,0.1,0,16.1,12.7,249.5,1026.8,55.6,9.9,130.6,11.1,6,10,2022-02-02T07:59:58,2022-02-02T17:57:39,0.01,Partially cloudy,Becoming cloudy in the afternoon.,snow,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-03,36,24.2,28.4,34.1,14,22.6,17.5,63.8,0,0,0,snow,0,0,11.9,11.4,126.3,1031.9,62.8,9.9,99.6,8.7,5,10,2022-02-03T07:58:49,2022-02-03T17:59:01,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-04,38,20.8,28.2,33.2,10.5,21.6,18.5,67,0,0,0,,0,0,16.1,15,142.8,1037.1,6.9,9.9,119.4,10.4,6,10,2022-02-04T07:57:39,2022-02-04T18:00:23,0.07,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-05,39.8,19,27.8,32.9,13.3,23.7,20.1,73.3,0,0,0,,0,0,15.9,12.6,258.2,1034.4,0,9.3,128.9,11.3,5,10,2022-02-05T07:56:27,2022-02-05T18:01:45,0.11,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-06,39,20.9,30,34.7,16.1,24.3,21.9,72.5,0,0,0,,0,0,10.3,12.6,168.4,1036.9,0,9.3,131.5,11.5,6,10,2022-02-06T07:55:13,2022-02-06T18:03:08,0.15,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-07,38,22.9,29.7,38,13,24.7,20.7,70.1,0,0,0,,0,0,31.1,10.2,164.8,1035.5,0.1,9.8,127,11,6,10,2022-02-07T07:53:58,2022-02-07T18:04:30,0.2,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-08,39,19.1,28.1,39,15.1,25.3,21.2,76.1,0,0,0,,0,0,8.3,10.1,179.6,1036.6,0.2,7.8,144.4,12.6,6,10,2022-02-08T07:52:41,2022-02-08T18:05:52,0.25,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-09,48.8,22.9,34.4,45.3,20.5,32.3,24.4,68.8,0,0,0,,0,0,10.7,11.3,208.2,1034.3,15.8,8.2,132.6,11.5,6,10,2022-02-09T07:51:23,2022-02-09T18:07:14,0.29,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-10,56.8,28.9,39.2,56.8,22.9,36.9,29.7,70.1,0,0,0,,0,0,9.4,10.2,192.9,1029.9,0,9.6,145.8,12.6,6,10,2022-02-10T07:50:03,2022-02-10T18:08:36,0.34,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-11,51.3,26.9,36.7,51.3,21.4,33.4,26.7,70.5,0,0,0,freezingrain,0,0,14.5,14.8,233.6,1028.5,0,7,129.3,11.5,5,10,2022-02-11T07:48:42,2022-02-11T18:09:57,0.38,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-12,46.1,25,33.9,46.1,14.3,28.7,23.4,66.8,0,0,0,,0,0,11.2,14.8,120.2,1032.6,0.3,9.9,150.2,13.1,6,10,2022-02-12T07:47:19,2022-02-12T18:11:19,0.42,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-13,47,24.9,34,46.1,17.9,29.6,23,66.1,0,0,0,freezingrain,0,0,7.2,9.1,147.8,1029.8,0,9.9,151.3,13.4,6,10,2022-02-13T07:45:55,2022-02-13T18:12:40,0.45,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-14,55.8,28.1,36.5,55.8,24.9,33.3,27.5,72.4,0.08,100,12.5,rain,0,0,29.8,22.8,142.8,1015.7,44.4,9.1,95.6,8.2,5,10,2022-02-14T07:44:30,2022-02-14T18:14:02,0.48,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-15,47,30,36.9,40,21,28.9,28,71.4,0,0,0,,0.3,0.1,33,23.1,302.8,1014.1,16.9,9.4,124.1,11,6,10,2022-02-15T07:43:03,2022-02-15T18:15:23,0.49,Clear,Clear conditions throughout the day.,snow,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-16,47,28.2,35.8,39.3,22.4,29.6,26.8,71.1,0,0,0,snow,0.3,0.3,31.1,21.8,295.2,1019.8,48.7,9.5,127.3,11.3,6,10,2022-02-16T07:41:35,2022-02-16T18:16:43,0.5,Partially cloudy,Partly cloudy throughout the day.,snow,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-17,48.6,24.2,36.4,48,17.2,33.2,23.7,62.3,0,0,0,,0,0,12.1,10.2,187.3,1029.3,17.7,9.9,153.3,13.8,6,10,2022-02-17T07:40:06,2022-02-17T18:18:04,0.51,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-18,54,26.9,39.3,54,23.3,37.7,25.5,60,0,0,0,,0,0,10.3,9,231.6,1028.8,0,9.9,159.9,14.1,6,10,2022-02-18T07:38:36,2022-02-18T18:19:24,0.52,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-19,57.9,29.8,42.9,57.9,27.2,41,27.6,57.5,0,0,0,,0,0,15.2,13.7,104.1,1020.1,2.3,9.9,162.7,14.2,6,10,2022-02-19T07:37:05,2022-02-19T18:20:44,0.54,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-20,48.8,30.8,38.7,44.9,25.4,33.7,26.4,62.9,0,0,0,"rain,snow",0,0,35.8,17.1,217.6,1010.4,46.9,9.9,102.4,9.1,5,10,2022-02-20T07:35:33,2022-02-20T18:22:04,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-21,39.7,25.1,31.2,36,20.6,27,19.9,64.3,0,0,0,,0,0,25.3,12.9,246.6,1009.7,41.5,9.9,137.4,12.2,6,10,2022-02-21T07:34:00,2022-02-21T18:23:23,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-22,29,19.7,26.1,28.1,6.2,19,17.6,70.1,0,0,0,snow,0.3,0.1,32.2,14.4,198.6,1013.4,80,9.8,50.9,4.7,2,10,2022-02-22T07:32:25,2022-02-22T18:24:42,0.67,Partially cloudy,Partly cloudy throughout the day.,snow,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-23,30,14,22,18.6,1.1,9.9,8.1,56,0,0,0,snow,0,0.2,31.8,21.9,301.9,1021.2,16.4,9.9,185.6,16.2,7,10,2022-02-23T07:30:50,2022-02-23T18:26:01,0.73,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-24,29.1,18,23,22.9,12.5,17.3,13.4,66.7,0.02,100,8.33,snow,0.2,0.2,21.9,16,251,1025.5,59.3,8,106.8,9.3,4,10,2022-02-24T07:29:14,2022-02-24T18:27:20,0.79,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-25,32,11.9,22.3,27.5,4.9,17.9,10.2,61.7,0,0,0,,0,0.5,11.9,9.1,213.2,1033.3,0,9.9,188.3,16.4,7,10,2022-02-25T07:27:37,2022-02-25T18:28:38,0.84,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-26,37.1,16.1,26.3,27.4,6.1,15.8,12.8,58,0,0,0,,0,0,27.7,18.4,143,1035.4,0,9.9,187,16.6,7,10,2022-02-26T07:25:59,2022-02-26T18:29:56,0.89,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-27,44.1,20.1,30.7,38.5,8.7,22.6,16.9,57.4,0,0,0,snow,0,0,29.8,19.1,133.7,1033.8,55.2,9.9,122.8,10.7,6,10,2022-02-27T07:24:20,2022-02-27T18:31:14,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-02-28,56.7,30,41.4,56.7,26.3,39.3,25.7,54.7,0,0,0,rain,0,0,32.2,13.7,179.9,1027,78.4,9.9,102.5,9.2,5,10,2022-02-28T07:22:40,2022-02-28T18:32:31,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-01,57.8,38.9,46.7,57.8,35.6,45.4,34.8,63.3,0,0,0,rain,0,0,21.9,11.2,165.5,1022.9,64.1,9.9,67.2,6,3,10,2022-03-01T07:21:00,2022-03-01T18:33:48,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-02,66.7,38.1,50.9,66.7,34.7,49.8,35.5,59,0,0,0,,0,0,15.2,14.8,129.5,1017.8,0.3,9.9,146,12.9,7,10,2022-03-02T07:19:19,2022-03-02T18:35:05,1,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-03,57.8,37.1,47.1,57.8,34.6,45.9,34.5,63.3,0,0,0,,0,0,24.2,16.1,226.9,1012.3,5.6,9.9,146,12.7,6,10,2022-03-03T07:17:38,2022-03-03T18:36:21,0,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-04,47.9,33.2,40.5,41.5,26.7,33.9,26.7,59.1,0,0,0,rain,0,0,25.3,18.1,302.8,1010.5,36.4,9.9,132.4,11.6,5,10,2022-03-04T07:15:55,2022-03-04T18:37:38,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-05,51.2,25.2,37.7,51.2,20.9,33.1,22.1,56,0,0,0,,0,0,26.4,20.4,309.1,1012.7,19.7,9.9,169.3,15,7,10,2022-03-05T07:14:12,2022-03-05T18:38:54,0.04,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-06,46.1,29.1,37.2,38.8,20.5,28.7,20.2,51.7,0,0,0,,0,0,40.8,22.9,313.4,1021.7,16.4,9.8,168.2,14.7,7,10,2022-03-06T07:12:29,2022-03-06T18:40:09,0.08,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-07,48.9,25.2,36.8,45,18.4,32.5,18,48.6,0,0,0,,0,0,20.8,12.7,305,1028.2,26.8,9.9,195.4,17.4,7,10,2022-03-07T07:10:45,2022-03-07T18:41:25,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-08,48,29,38.8,42.4,25,33.9,26.5,61.7,0.01,100,4.17,rain,0,0,24.2,16,262.4,1019.2,72.7,9.9,95.9,8.6,6,10,2022-03-08T07:09:00,2022-03-08T18:42:40,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-09,39.7,24.2,33.4,32.1,16.5,25.4,22.5,66.8,0.01,100,4.17,snow,0,0,25.2,16,282.2,1016.6,79.6,9.5,145.5,13,7,10,2022-03-09T07:07:15,2022-03-09T18:43:55,0.21,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-10,39,16.2,27.4,33.6,8.6,22.2,6.6,45,0,0,0,,0,0,18.3,13.7,242.6,1026.6,0.1,9.9,221.5,19.6,8,10,2022-03-10T07:05:30,2022-03-10T18:45:09,0.25,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-11,51.2,24.1,38.2,51.2,17,34.8,11.7,35.7,0,0,0,,0,0,9.6,9,113.2,1028,73.2,9.9,161.7,14.3,6,10,2022-03-11T07:03:44,2022-03-11T18:46:24,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-12,64.2,35.8,50.6,64.2,31.3,48.4,24.3,37.8,0,0,0,,0,0,32.2,20.9,138,1017.7,6.2,9.9,217.7,19.1,8,10,2022-03-12T07:01:58,2022-03-12T18:47:38,0.35,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-13,53.1,39.9,48,53.1,34.6,44.6,25.1,41.2,0,0,0,rain,0,0,36.9,19.8,248.2,1014,90.4,9.9,94.5,7.9,4,10,2022-03-13T08:00:11,2022-03-13T19:48:52,0.39,Overcast,Cloudy skies throughout the day.,cloudy,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-14,57.8,33.9,46.4,57.8,27.5,43.7,28.3,53.2,0,0,0,,0,0,32.2,18.3,124.8,1024.3,25,9.9,186.7,16.6,8,10,2022-03-14T07:58:25,2022-03-14T19:50:06,0.43,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-15,53.8,44,48.5,53.8,39.5,45.9,37.4,67.9,0.3,100,29.17,rain,0,0,32.2,20.4,134.7,1019.3,73.2,9.3,103.4,9.2,6,10,2022-03-15T07:56:38,2022-03-15T19:51:19,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-16,51.2,38.9,43.4,51.2,34.4,39.6,30.2,62.5,0,0,0,"rain,snow",0,0,25.3,21.7,295.3,1023.1,68.5,9.9,174.5,15.5,7,10,2022-03-16T07:54:50,2022-03-16T19:52:33,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-17,55.2,31.8,43.5,55.2,25.5,39.9,23,47.6,0,0,0,,0,0,19.7,16.4,120.2,1023,16,9.9,185.3,16.4,7,10,2022-03-17T07:53:03,2022-03-17T19:53:46,0.5,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-18,59,35,48.7,59,29.3,46.9,27.9,46.4,0,0,0,,0,0,20.4,13.8,132.8,1018.9,25.5,9.9,197.1,17.4,7,10,2022-03-18T07:51:15,2022-03-18T19:54:59,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-19,60.1,43.1,51.7,60.1,34.9,50.3,30.8,46.3,0.01,100,4.17,rain,0,0,32.2,21.6,175.9,1009.7,38.6,9.9,108.2,9.7,5,10,2022-03-19T07:49:27,2022-03-19T19:56:12,0.51,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-20,47.1,32,39.8,40.1,20.5,31.3,20.4,48.3,0.02,100,4.17,rain,0,0,37.2,24.1,306.2,1019.8,35.5,9.9,251.6,22.3,8,10,2022-03-20T07:47:39,2022-03-20T19:57:24,0.53,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-21,52.1,34.1,42.6,52.1,31.3,41.1,22.1,45,0,0,0,,0,0,21.9,13.7,285,1027.4,52.6,9.9,225.1,19.6,8,10,2022-03-21T07:45:51,2022-03-21T19:58:37,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-22,62.1,34.1,47.8,62.1,31,46.7,31.4,54.8,0,0,0,,0,0,25.3,17,273.1,1028.9,8.2,9.9,239.8,20.7,8,10,2022-03-22T07:44:03,2022-03-22T19:59:49,0.61,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-23,70.1,39.7,54.6,70.1,34.8,52.7,35.3,51.5,0,0,0,,0,0,17.4,10.1,120.2,1022.5,6.8,9.9,242.8,21,8,10,2022-03-23T07:42:15,2022-03-23T20:01:02,0.66,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-24,65.9,39.1,53.6,65.9,36.8,52.6,34.4,51.5,0,0,0,,0,0,18.3,11.3,237.8,1019.6,0,9.9,240.7,21,8,10,2022-03-24T07:40:26,2022-03-24T20:02:14,0.71,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-25,72,42.9,56.6,72,39.8,54.9,27,33.5,0,0,0,,0,0,10.3,13.6,154.7,1015.6,0.1,9.9,213.8,18.3,8,10,2022-03-25T07:38:38,2022-03-25T20:03:26,0.77,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-26,71.9,42.9,57,71.9,38.8,56,33.4,43,0,0,0,,0,0,5.6,10.1,180.5,1011.7,0,9.9,212.9,18.4,8,10,2022-03-26T07:36:50,2022-03-26T20:04:38,0.83,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-27,65,47.7,57.1,65,46.8,56.9,34.5,43.4,0,0,0,,0,0,14.1,12.5,116.2,1004.8,1.3,9.9,125.6,10.6,5,10,2022-03-27T07:35:02,2022-03-27T20:05:50,0.88,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-28,64.1,42.2,53.4,64.1,40.8,52.9,38.1,57.7,0,0,0,rain,0,0,32.4,23,287.9,1002.5,3.6,9.9,225.9,19.6,8,10,2022-03-28T07:33:14,2022-03-28T20:07:02,0.92,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-29,66.8,42.2,53.8,66.8,35.8,51.5,35.7,54.9,0,0,0,,0,0,36.2,24,308.6,1008.6,15.2,9.9,242.1,20.8,8,10,2022-03-29T07:31:27,2022-03-29T20:08:14,0.96,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-30,60.1,37.1,49.3,60.1,33.8,47.9,32.3,53.5,0,0,0,,0,0,27.6,20.7,272.5,1015,19.1,9.9,187,16.1,8,10,2022-03-30T07:29:39,2022-03-30T20:09:25,0.99,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-03-31,53.1,33.2,43.5,53.1,25.6,39.2,22.3,44.8,0,0,0,,0,0,33.3,17.2,305,1016.3,1.3,9.9,262.1,22.6,8,10,2022-03-31T07:27:52,2022-03-31T20:10:37,1,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
